COV,CO Number,Invoice Date,Invoice Number,MPN,Customer Item,Description,Qty,Actual Unit Cost,Total Line Cost,Unit Sell Price,Line Total,Buyer,Contract Base (Unit),Contract Base (Total),Effective Revenue,Buyer GP,Billing Variance,Type
COV0019122,StaleInvQ32025,45930,IN0000024711,RC1206FR-073K24L,615-116028-324,"RES,1206,1% 1/4W,3.24K ROHS",5000,0.0009,4.5,0,0,Edgar Santana,0.008579,42.895,42.895,38.395,-42.895,NRE
COV0017938,June2025StaleInv,45881,IN0000024094,5019530307,667-A73672-003,"CONN,SMD,HDR,3PIN,1MM PITCH,SN PLD,RTANG",1297,0.31,402.07,0.30767,399.04799,Jake Harris,0.307674,399.053178,399.04799,-3.02201,-0.005188,Part
COV0019122,StaleInvQ32025,45930,IN0000024711,THS4521IDGKR,630-B14831-001,IC OPAMP DIFF 1 CIRCUIT 8VSSOP,1,2.771,2.771,0,0,Danyel Martinez,3.225075,3.225075,3.225075,0.454075,-3.225075,NRE
COV0019122,StaleInvQ32025,45930,IN0000024711,RC0402FR-071K37L,615-123461-137,"RES,0402,THKF,1/16W,1%,1.37K,ROHS",10000,0.00025,2.5,0,0,Tracy Xie,0.003677,36.77,36.77,34.27,-36.77,NRE
COV0017938,June2025StaleInv,45881,IN0000024094,TSM-103-02-S-SV,667-B14849-001,"CONN,SMD,HDR,3PIN,VERT,1ROW,2.54MM",300,0.53,159,0.52219,156.657,Edgar Santana,0.522186,156.6558,156.657,-2.343,0.0012,Part
COV0017938,June2025StaleInv,45881,IN0000024094,TSM-102-01-S-SV,667-A27948-002,"CONN,SMD,HDR,UNSHRD,2 POSN,.1IN,AU PLD",500,0.29,145,0.28571,142.855,Edgar Santana,0.285713,142.8565,142.855,-2.145,-0.0015,Part
COV0017938,June2025StaleInv,45881,IN0000024094,MTSW-116-22-T-S-440,668-B29177-001,"CONN,HDR,PLUG,16POSN,1ROW,.1IN PITCH,TH",30,1.56,46.8,1.53188,45.9564,Edgar Santana,1.531875,45.95625,45.9564,-0.8436,0.00015,Part
COV0017938,June2025StaleInv,45881,IN0000024094,5019530307,667-A73672-003,"CONN,SMD,HDR,3PIN,1MM PITCH,SN PLD,RTANG",2,0.31,0.62,0.30767,0.61534,Jake Harris,0.307674,0.615348,0.61534,-0.00466,-0.000008,Part
COV0017938,June2025StaleInv,45881,IN0000024094,SSW-113-01-G-D,668-900922-026,"CONN,SKT,STR,.1 X .1, 26 PIN",50,3.41,170.5,3.44807,172.4035,Edgar Santana,3.448067,172.40335,172.4035,1.9035,0.00015,Part
COV0017938,June2025StaleInv,45881,IN0000024094,KFE-M3-12-ET,723-A22202-001,"STDF,RND,PCB,M3,12MM LONG",100,0.36864,36.864,0.40196,40.196,Stephanie Hill,0.401964,40.1964,40.196,3.332,-0.0004,Part
COV0017938,June2025StaleInv,45881,IN0000024094,SSW-117-01-G-D,668-900922-034,"CONN,SKT,STR,.1 X .1, 34 PIN",4,3.16,12.64,4.77945,19.1178,Jake Harris,4.77945,19.1178,19.1178,6.4778,0,Part
COV0017938,June2025StaleInv,45881,IN0000024094,RC0402FR-070RL,615-A74149-001,"RES,SMD,THK FILM,0OHM,1%,1/16W,0402",10000,0.00025,2.5,0.00145,14.5,Tracy Xie,0.001446,14.46,14.5,12,0.04,Part
COV0017938,June2025StaleInv,45881,IN0000024094,RC0603JR-0722RL,615-051883-220,"RES, SMD,TF,0603,22 OHM, 5%, 1/10W, ROHS",5000,0.00045,2.25,0.00309,15.45,Tracy Xie,0.003088,15.44,15.45,13.2,0.01,Part
COV0017938,June2025StaleInv,45881,IN0000024094,RC0805JR-07100KL,615-901294-104,"RES,SMD,0805,100K,5%,1/10W,ROHS",5000,0.00074,3.7,0.00368,18.4,Tracy Xie,0.003677,18.385,18.4,14.7,0.015,Part
COV0017938,June2025StaleInv,45881,IN0000024094,RC0402FR-0752R3L,615-123459-523,"RES,0402,THKF,1/16W,1%,52.3,ROHS",10000,0.00025,2.5,0.00181,18.1,Tracy Xie,0.001814,18.14,18.1,15.6,-0.04,Part
COV0017938,June2025StaleInv,45881,IN0000024094,RC0402FR-071K02L,615-123461-102,"RES,0402,THKF,1/16W,1% 1.02K ROHS",10000,0.00025,2.5,0.00181,18.1,Tracy Xie,0.001814,18.14,18.1,15.6,-0.04,Part
COV0017938,June2025StaleInv,45881,IN0000024094,RC0603FR-074K7L,615-301314-001,RESISTOR 4K7 0603 SMD 1%,5000,0.00047,2.35,0.00368,18.4,Tracy Xie,0.003677,18.385,18.4,16.05,0.015,Part
COV0017938,June2025StaleInv,45881,IN0000024094,AC0603FR-073K24L,615-068559-324,"RES,SMD,THKF,1%,1/10W,100PPM,3.24K,ROHS",5000,0.00121,6.05,0.0049,24.5,Tracy Xie,0.004902,24.51,24.5,18.45,-0.01,Part
COV0017938,June2025StaleInv,45881,IN0000024094,AC0603FR-074K12L,615-068559-412,"RES,0603,THKF,1%,1/10W,100PPM,4.12K ROHS",5000,0.00121,6.05,0.0049,24.5,Tracy Xie,0.004902,24.51,24.5,18.45,-0.01,Part
COV0017938,June2025StaleInv,45881,IN0000024094,RC0805JR-07680RL,615-901294-681,"RES,SMD,0805,680 OHM,5%,1/10W,ROHS",5000,0.00074,3.7,0.0049,24.5,Tracy Xie,0.004902,24.51,24.5,20.8,-0.01,Part
COV0017938,June2025StaleInv,45881,IN0000024094,RC0402FR-0747K5L,615-123462-475,Thick Film Resistors - SMD 47.5 kOhms 62.5mW 0402 1%,9900,0.00025,2.475,0.00245,24.255,Tracy Xie,0.002451,24.2649,24.255,21.78,-0.0099,Part
COV0017938,June2025StaleInv,45881,IN0000024094,RC0402FR-071K87L,615-123461-187,"RES,0402,THKF,1/16W,1% 1.87K ROHS",10000,0.00025,2.5,0.00245,24.5,Tracy Xie,0.002451,24.51,24.5,22,-0.01,Part
COV0017938,June2025StaleInv,45881,IN0000024094,RC0402FR-0721K5L,615-123462-215,"RES,0402,THKF,1/16W,1% 21.5K ROHS",10000,0.00025,2.5,0.00245,24.5,Tracy Xie,0.002451,24.51,24.5,22,-0.01,Part
COV0017938,June2025StaleInv,45881,IN0000024094,RC0402FR-0712K7L,615-123462-127,"RES,0402,THKF,1/16W,1%,12.7K,ROHS",10000,0.00025,2.5,0.00245,24.5,Tracy Xie,0.002451,24.51,24.5,22,-0.01,Part
COV0017938,June2025StaleInv,45881,IN0000024094,RC0402FR-075K9L,615-123461-590,"RES,0402,THKF,1/16W,1%,5.90K,ROHS",10000,0.00025,2.5,0.00245,24.5,Tracy Xie,0.002451,24.51,24.5,22,-0.01,Part
COV0017938,June2025StaleInv,45881,IN0000024094,RC0402FR-071K69L,615-123461-169,"RES,0402,THKF,1/16W,1% 1.69K ROHS",10000,0.00025,2.5,0.00245,24.5,Tracy Xie,0.002451,24.51,24.5,22,-0.01,Part
COV0017938,June2025StaleInv,45881,IN0000024094,RC0402FR-0722RL,615-233527-001,GENERAL PURPOSE CHIP RESISTOR,10000,0.00025,2.5,0.00245,24.5,Tracy Xie,0.002451,24.51,24.5,22,-0.01,Part
COV0017938,June2025StaleInv,45881,IN0000024094,RC0402FR-071K15L,615-123461-115,"RES,0402,THKF,1/16W,1%,1.15K,ROHS",10000,0.00025,2.5,0.00245,24.5,Tracy Xie,0.002451,24.51,24.5,22,-0.01,Part
COV0017938,June2025StaleInv,45881,IN0000024094,RC0603FR-071ML,615-068562-100,"Res,1.00m,1%,1/10w,Chip/0603,100ppm",5000,0.00047,2.35,0.0049,24.5,Tracy Xie,0.004902,24.51,24.5,22.15,-0.01,Part
COV0017938,June2025StaleInv,45881,IN0000024094,HLE-103-02-F-DV,667-B30869-003,"CONN,SMD,RCPT,3POSN,2 ROW,2.54MM PITCH",222,1.32,293.04,1.42158,315.59076,Edgar Santana,1.42158,315.59076,315.59076,22.55076,0,Part
COV0017938,June2025StaleInv,45881,IN0000024094,RC0402FR-0710K5L,615-123462-105,"RES,0402,THKF,1/16W,1%,10.5K,ROHS",10000,0.00025,2.5,0.00257,25.7,Tracy Xie,0.002574,25.74,25.7,23.2,-0.04,Part
COV0017938,June2025StaleInv,45881,IN0000024094,RC0402FR-0722KL,615-123462-220,Res Chip 22k Ohm 1/16w +/-1% 0402,10000,0.00025,2.5,0.00257,25.7,Tracy Xie,0.002574,25.74,25.7,23.2,-0.04,Part
COV0017938,June2025StaleInv,45881,IN0000024094,RC1206JR-070RL,615-032231-040,Res Smd 0 Ohm Jumper 1/4w 1206,5000,0.00126,6.3,0.00613,30.65,Tracy Xie,0.006128,30.64,30.65,24.35,0.01,Part
COV0017938,June2025StaleInv,45881,IN0000024094,RC0805FR-07150RL,615-901300-150,"RES,SMD,0805,150,1%,1/10W,ROHS",4900,0.0009,4.41,0.00603,29.547,Tracy Xie,0.006029,29.5421,29.547,25.137,0.0049,Part
COV0017938,June2025StaleInv,45881,IN0000024094,RC0805FR-0722K1L,615-901302-221,"RES,0805,22.1K,1%,1/10W,ROHS",5000,0.0009,4.5,0.00613,30.65,Tracy Xie,0.006128,30.64,30.65,26.15,0.01,Part
COV0017938,June2025StaleInv,45881,IN0000024094,RC0402FR-074K02L,615-123461-402,"RES,0402,THKF,1/16W,1% 4.02K ROHS",10000,0.00025,2.5,0.00326,32.6,Tracy Xie,0.00326,32.6,32.6,30.1,0,Part
COV0017938,June2025StaleInv,45881,IN0000024094,RC0603FR-0710KL,28-426179-00,RESISTOR 10K 1% 0603 SMD POURS,10000,0.00047,4.7,0.00363,36.3,Tracy Xie,0.003627,36.27,36.3,31.6,0.03,Part
COV0017938,June2025StaleInv,45881,IN0000024094,10090929-S444XLF,668-335595-003,"CONN,RCPT,DSUB HD,44 POSN,2.5A,W/BD LOCK",350,2.271,794.85,2.36522,827.827,Jake Harris,2.365215,827.82525,827.827,32.977,0.00175,Part
COV0017938,June2025StaleInv,45881,IN0000024094,CC0402KRX7R9BB681,648-124321-681,"CAP,SMD,0402,CER,X7R,10%,50V,680PF ROHS",10000,0.00038,3.8,0.00368,36.8,Tracy Xie,0.003677,36.77,36.8,33,0.03,Part
COV0017938,June2025StaleInv,45881,IN0000024094,RC0402FR-07124KL,615-123463-124,"RES,0402,THKF,1/16W,1% 124K ROHS",10000,0.00025,2.5,0.00368,36.8,Tracy Xie,0.003677,36.77,36.8,34.3,0.03,Part
COV0017938,June2025StaleInv,45881,IN0000024094,RC0402FR-07120KL,615-123463-120,"RES,0402,THKF,1/16W,1% 120K ROHS",10000,0.00025,2.5,0.00368,36.8,Tracy Xie,0.003677,36.77,36.8,34.3,0.03,Part
COV0017938,June2025StaleInv,45881,IN0000024094,MSS1278-473MLD,639-066560-473,"IDCTR,SMD,PWR,20%,47UH,ROHS",60,2.29,137.4,2.92,175.2,Stephanie Hill,2.92,175.2,175.2,37.8,0,Part
COV0017938,June2025StaleInv,45881,IN0000024094,SSW-117-01-G-D,668-900922-034,"CONN,SKT,STR,.1 X .1, 34 PIN",38,3.76,142.88,4.77945,181.6191,Jake Harris,4.77945,181.6191,181.6191,38.7391,0,Part
COV0017938,June2025StaleInv,45881,IN0000024094,RC0402FR-078R25L,615-123458-825,"RES,0402,THKF,1/16W,1% 8.25 ROHS",10000,0.00061,6.1,0.0049,49,Tracy Xie,0.004902,49.02,49,42.9,-0.02,Part
COV0017938,June2025StaleInv,45881,IN0000024094,RC0402FR-072R49L,615-123458-249,"RES,0402,THKF,1/16W,1% 2.49 ROHS",10000,0.00061,6.1,0.0049,49,Tracy Xie,0.004902,49.02,49,42.9,-0.02,Part
COV0017938,June2025StaleInv,45881,IN0000024094,ABC-8-R,670-006780-036,"FUSE .25x1.25 8A 250VAC,ROHS",20,0.216,4.32,2.67159,53.4318,Stephanie Hill,2.67159,53.4318,53.4318,49.1118,0,Part
COV0017938,June2025StaleInv,45881,IN0000024094,CRCW12067K15FKEA,615-098001-715,"RES,1206,1% 1/4W,7.15K ROHS",5999,0.0009,5.3991,0.00915,54.89085,Jake Harris,0.009154,54.914846,54.89085,49.49175,-0.023996,Part
COV0017938,June2025StaleInv,45881,IN0000024094,ERJ-1GNF5761C,615-312994-316,"RES,SMD,5.76K,1%,1/20W,0201",15000,0.0039,58.5,0.00735,110.25,Jake Harris,0.007353,110.295,110.25,51.75,-0.045,Part
COV0017938,June2025StaleInv,45881,IN0000024094,S1621-46,674-130057-001,"TERM,SMD,JUMPER",1000,0.061,61,0.11275,112.75,Jake Harris,0.112746,112.746,112.75,51.75,0.004,Part
COV0017938,June2025StaleInv,45881,IN0000024094,RC0402FR-075R11L,615-123458-511,"RES,0402,THKF,1/16W,1%,5.11,ROHS",9400,0.00061,5.734,0.00613,57.622,Tracy Xie,0.006128,57.6032,57.622,51.888,0.0188,Part
COV0017938,June2025StaleInv,45881,IN0000024094,CC0402KRX7R9BB333,648-124321-333,"CAP,SMD,0402,CER,X7R,10%,50V,33NF ROHS",9900,0.00087,8.613,0.00613,60.687,Tracy Xie,0.006128,60.6672,60.687,52.074,0.0198,Part
COV0017938,June2025StaleInv,45881,IN0000024094,RC0402FR-07348RL,615-123460-348,"RES,0402,THKF,1/16W,1% 348 ROHS",10000,0.00025,2.5,0.00547,54.7,Tracy Xie,0.005466,54.66,54.7,52.2,0.04,Part
COV0017938,June2025StaleInv,45881,IN0000024094,CC0402JRNPO9BN180,648-228694-005,"CAP,SMD,CER,18PF,50V,5%,NP0,0402",10000,0.00036,3.6,0.00576,57.6,Tracy Xie,0.00576,57.6,57.6,54,0,Part
COV0017938,June2025StaleInv,45881,IN0000024094,732055033,668-266373-001,"CONN,RCPT,TNC,50 OHM,RT ANGLE",50,2.41,120.5,3.51719,175.8595,Jake Harris,3.517185,175.85925,175.8595,55.3595,0.00025,Part
COV0017938,June2025StaleInv,45881,IN0000024094,KFS2-440,723-036612-004,"Captive KFS2-440 Nut, Broaching, 300 Series Stainless Steel,",1000,0.1834,183.4,0.24633,246.33,Stephanie Hill,0.246326,246.326,246.33,62.93,0.004,Part
COV0017938,June2025StaleInv,45881,IN0000024094,SSF-LXH240GGD,662-073572-001,"LED,DUAL,STK,RA,GRN ROHS",470,0.318,149.46,0.45334,213.0698,Jake Harris,0.453337,213.06839,213.0698,63.6098,0.00141,Part
COV0017938,June2025StaleInv,45881,IN0000024094,SN74LVC245APWR,630-122761-001,"IC,SMD,BUS TRANSCEIVER 8BIT 20TSSOP",1970,0.08,157.6,0.11642,229.3474,Tracy Xie,0.116423,229.35331,229.3474,71.7474,-0.00591,Part
COV0017938,June2025StaleInv,45881,IN0000024094,CRCW20102K70JNEF,615-098743-272,"RES,SMD,THKF,2.7K,2010 5% 1/2W",4000,0.0176,70.4,0.03799,151.96,Jake Harris,0.037991,151.964,151.96,81.56,-0.004,Part
COV0017938,June2025StaleInv,45881,IN0000024094,43160-0106,668-A66066-006,"CONN,HDR,6CKT,7.5MM PITCH,18A,600V,TH",200,1.29,258,1.75247,350.494,Jake Harris,1.752465,350.493,350.494,92.494,0.001,Part
COV0017938,June2025StaleInv,45881,IN0000024094,65474-010LF,669-007340-001,"JUMPER  FEMALE .100 CENTERS,ROHS",500,0.169,84.5,0.36765,183.825,Jake Harris,0.36765,183.825,183.825,99.325,0,Part
COV0017938,June2025StaleInv,45881,IN0000024094,THN10-2423WIR,660-A86741-008,"PS,DC-DC,9-36V INPUT,+/-15V,.333A,PCB,TH",26,34.68,901.68,38.5596,1002.5496,Jake Harris,38.5596,1002.5496,1002.5496,100.8696,0,Part
COV0017938,June2025StaleInv,45881,IN0000024094,MSS1278-393MLD,639-066560-393,"IDCTR,SMD,PWR,20%,39UH,ROHS",500,0.93,465,1.1625,581.25,Stephanie Hill,1.1625,581.25,581.25,116.25,0,Part
COV0017938,June2025StaleInv,45881,IN0000024094,MSS1278-224KLD,639-066560-224,"IDCTR,SMD,PWR,10%,220UH,ROHS",500,0.93,465,1.17035,585.175,Stephanie Hill,1.170353,585.1765,585.175,120.175,-0.0015,Part
COV0017938,June2025StaleInv,45881,IN0000024094,SN74ACT14DR,630-B04992-001,Inverters Hex Schmitt-Trigger,2500,0.1,250,0.15319,382.975,Jake Harris,0.153188,382.97,382.975,132.975,0.005,Part
COV0017938,June2025StaleInv,45881,IN0000024094,43160-0105,668-A66066-005,"CONN,HDR,5CKT,7.5MM PITCH,18A,600V,TH",200,1.14,228,1.82696,365.392,Jake Harris,1.82696,365.392,365.392,137.392,0,Part
COV0017938,June2025StaleInv,45881,IN0000024094,1843224,668-234157-002,"CONN,HDR,PCB,2POSN,8A,160V,3.5MM,GRN",250,1.28,320,1.85134,462.835,Jake Harris,1.851338,462.8345,462.835,142.835,0.0005,Part
COV0017938,June2025StaleInv,45881,IN0000024094,C1206C123K5RACTU,648-138818-123,"CAP,1206,CER,X7R,10%,50V,12NF ROHS",4000,0.0102,40.8,0.04951,198.04,Jake Harris,0.04951,198.04,198.04,157.24,0,Part
COV0017938,June2025StaleInv,45881,IN0000024094,5227161-7,668-B14968-001,"CONN,BNC,JACK,RF,1POSN,50OHM,WHT,RTANG",70,2.072,145.04,4.43239,310.2673,Jake Harris,4.432388,310.26716,310.2673,165.2273,0.00014,Part
COV0017938,June2025StaleInv,45881,IN0000024094,SN74LVC1G373DCKR,630-313838-001,"IC,SMD,SGL,D LCH,3 STATE OUT",3000,0.06,180,0.11887,356.61,Tracy Xie,0.118874,356.622,356.61,176.61,-0.012,Part
COV0017938,June2025StaleInv,45881,IN0000024094,1843237,668-234157-001,"CONN,HDR,PCB,3POSN,8A,160V,3.5MM,GRN",250,1.45,362.5,2.18654,546.635,Jake Harris,2.186537,546.63425,546.635,184.135,0.00075,Part
COV0017861,May2025StaleInv,45924,CN0000000706,XCZU3CG-1SFVC784E,630-337692-002,"Dual ARM® Cortex®-A53 MPCore™ with CoreSight™, Dual ARM®Cor",-21,482.3,-10128.3,472.72,-9927.12,Jake Harris,472.72437,-9927.21177,-9927.12,201.18,0.09177,Part
COV0017938,June2025StaleInv,45881,IN0000024094,SER2918H-153KL,639-A32938-001,"IDCTR,SMD,SH,PWR,15UH,±10%,.00286OHM,28A",250,3.98,995,4.87749,1219.3725,Stephanie Hill,4.87749,1219.3725,1219.3725,224.3725,0,Part
COV0017938,June2025StaleInv,45881,IN0000024094,180-078-213R001,668-A26901-078,"CONN,RCPT,D-SUB,HD,78POSN,STR,3A,SLDR",250,8.2,2050,9.19125,2297.8125,Jake Harris,9.19125,2297.8125,2297.8125,247.8125,0,Part
COV0017938,June2025StaleInv,45881,IN0000024094,10090926-P444VLF,668-A20995-044,"CONN,D-SUB,H-DENSITY,MALE,44POSN,RTANG",200,1.67,334,2.96534,593.068,Jake Harris,2.965342,593.0684,593.068,259.068,-0.0004,Part
COV0017938,June2025StaleInv,45881,IN0000024094,DM53744-25,39-425128-00,"CONTACT,D-SUB POWER,RCPT,FEMALE,20A,12AW",200,4.888,977.6,6.41598,1283.196,Jake Harris,6.415983,1283.1966,1283.196,305.596,-0.0006,Part
COV0017938,June2025StaleInv,45881,IN0000024094,76HPSB02GWRT,646-130453-002,"SW,SMD,DIP STRAIGHT 2 POLES,ROHS",500,2.24,1120,2.86767,1433.835,Jake Harris,2.86767,1433.835,1433.835,313.835,0,Part
COV0017938,June2025StaleInv,45881,IN0000024094,M2022-ASL,639-257579-001,"IDCTR,SMD,COMM,MODE,EMI,FLTR,11.5UH",600,1.51,906,2.03433,1220.598,Stephanie Hill,2.03433,1220.598,1220.598,314.598,-2.27374E-13,Part
COV0017938,June2025StaleInv,45881,IN0000024094,LM555CMX/NOPB,630-032532-001,"IC,SMD,LM555CM,TIMER,ROHS",2500,0.343,857.5,0.47304,1182.6,Jake Harris,0.473043,1182.6075,1182.6,325.1,-0.0075,Part
COV0017938,June2025StaleInv,45881,IN0000024094,10090929-S264XLF,668-335595-001,26POS 3ROW VERT AU D-SUB RCPT,768,1.39,1067.52,1.81374,1392.95232,Jake Harris,1.81374,1392.95232,1392.95232,325.43232,2.27374E-13,Part
COV0017938,June2025StaleInv,45881,IN0000024094,61082-102400LF,667-A53008-010,"CONN,SMD,RCPT,2ROW,100POSN,0.8MM PITCH",200,2.44,488,4.11229,822.458,Jake Harris,4.112288,822.4576,822.458,334.458,0.0004,Part
COV0017938,June2025StaleInv,45881,IN0000024094,LM4040AIM3-2.5/NOPB,609-017889-025,Ic Lm4040aim3-2.5nop Ref Prec Volt Micropwr,860,0.54,464.4,0.93138,800.9868,Tracy Xie,0.93138,800.9868,800.9868,336.5868,0,Part
COV0017938,June2025StaleInv,45881,IN0000024094,901-144,668-068181-001,"CONN,RCPT,SMA,STR,PCB,4 POST, ROHS",186,7.154,1330.644,9.03402,1680.32772,Jake Harris,9.034018,1680.327348,1680.32772,349.68372,0.000372,Part
COV0017938,June2025StaleInv,45881,IN0000024094,LM25085QMYX/NOPB,630-A32936-001,Buck Regulator Positive Output Step-Down DC-DC Controller IC,1000,0.807,807,1.15932,1159.32,Jake Harris,1.159323,1159.323,1159.32,352.32,-0.003,Part
COV0017938,June2025StaleInv,45881,IN0000024094,L77DA15SF179A,668-A79668-015,"CONN,D-SUB,RCPT,15 POSN,WIRE-WRAP TERMN",172,5.72,983.84,7.77868,1337.93296,Jake Harris,7.778677,1337.932444,1337.93296,354.09296,0.000516,Part
COV0017938,June2025StaleInv,45881,IN0000024094,ICD44S13E4GX00LF,668-A20990-044,"CONN,D-SUB,H-DENSITY,FEM,44POSN,3A,RTANG",200,0.894,178.8,2.90444,580.888,Jake Harris,2.904435,580.887,580.888,402.088,0.001,Part
COV0017938,June2025StaleInv,45881,IN0000024094,WB1-6TSL,639-121249-002,"XFMR,SMD,WIDEBAND RF WB SERIES",500,2.25,1125,3.14954,1574.77,Stephanie Hill,3.149535,1574.7675,1574.77,449.77,0.0025,Part
COV0017938,June2025StaleInv,45881,IN0000024094,LMP8640MKX-T/NOPB,630-232888-001,"IC,SMD,CURRENT SENSE OPAMP,6SOT",1000,0.767,767,1.23776,1237.76,Jake Harris,1.237755,1237.755,1237.76,470.76,0.005,Part
COV0017938,June2025StaleInv,45881,IN0000024094,10139085-124402LF,667-A20844-002,"CONN,SMD,PLUG,MEZZ,0.8MM,120P,7.7MM HGT",399,4.311,1720.089,5.54205,2211.27795,Jake Harris,5.542054,2211.279546,2211.27795,491.18895,-0.001596,Part
COV0017938,June2025StaleInv,45881,IN0000024094,WBC2-1TLC,639-243085-001,"XFMR,SMD,WIDEBAND,1:2, 0.2-500MHZ,1/4W",600,3.14,1884,3.99513,2397.078,Stephanie Hill,3.99513,2397.078,2397.078,513.078,0,Part
COV0017938,June2025StaleInv,45881,IN0000024094,PCAL6416AHF,630-A60438-001,"IC,SMD,I2C,I/O,EXP,16 BIT,HWQFN24",5940,0.563,3344.22,0.65002,3861.1188,Jake Harris,0.65002,3861.1188,3861.1188,516.8988,0,Part
COV0017938,June2025StaleInv,45881,IN0000024094,10080054-079LF,668-130332-001,"CONN,PLUG,HEADER,20 PIN,VERT,ROHS",311,2.14,665.54,3.87189,1204.15779,Jake Harris,3.871894,1204.159034,1204.15779,538.61779,-0.001244,Part
COV0017938,June2025StaleInv,45881,IN0000024094,TPS7A4501KTTR,630-128822-001,IC REG LINEAR POS ADJ 1.5A DDPAK,430,0.63,270.9,1.91178,822.0654,Tracy Xie,1.91178,822.0654,822.0654,551.1654,-1.13687E-13,Part
COV0017938,June2025StaleInv,45881,IN0000024094,MCRC1/4G472JT-RH,28-00078-00,"RES,CARBON CMPSN,4.7K OHM,1/4W,5%,THT",998,0.282,281.436,0.83754,835.86492,Jake Harris,0.83754,835.86492,835.86492,554.42892,0,Part
COV0017938,June2025StaleInv,45881,IN0000024094,SF-1206HH30M-2,682-A56420-030,"FUSE,SMD,30A,24VDC,SGL BLOW,1206",3000,0.21,630,0.39951,1198.53,Jake Harris,0.399513,1198.539,1198.53,568.53,-0.009,Part
COV0017938,June2025StaleInv,45881,IN0000024094,61083-124402LF,667-160101-002,"CONN,SMD,HDR,2 ROW,0.8MM,120POSN,7.7MM",399,4.23,1687.77,5.71083,2278.62117,Jake Harris,5.71083,2278.62117,2278.62117,590.85117,0,Part
COV0017938,June2025StaleInv,45881,IN0000024094,L717SDBH25POL2RM8C309,39-149057-25,"CONN,DSUB,25M,PCB STRT,W/STOFF",30,1.85,55.5,23.65215,709.5645,Jake Harris,23.65215,709.5645,709.5645,654.0645,0,Part
COV0017938,June2025StaleInv,45881,IN0000024094,OPA1671IDBVR,630-B25236-001,"IC,SMD,OP AMP,SGL,13MHZ,1.7-5.5V,SOT-23",3000,0.259,777,0.49265,1477.95,Tracy Xie,0.492651,1477.953,1477.95,700.95,-0.003,Part
COV0017938,June2025StaleInv,45881,IN0000024094,LM211QDREP,630-A94433-001,"IC,SMD,DIFF COMPARATOR,3.5-30V,SOIC-8",2500,0.905,2262.5,1.19119,2977.975,Stephanie Hill,1.191186,2977.965,2977.975,715.475,0.01,Part
COV0017938,June2025StaleInv,45881,IN0000024094,TPS2493PWR,630-124301-001,"Power Supply Support Circuit, Adjustable, 1 Channel, PDSO14",2000,1.232,2464,1.60541,3210.82,Stephanie Hill,1.605405,3210.81,3210.82,746.82,0.01,Part
COV0017938,June2025StaleInv,45881,IN0000024094,5650919-5,668-129989-001,"CONN,PLUG,DIN,120 PIN,VERT,ROHS",401,6.56,2630.56,8.50497,3410.49297,Jake Harris,8.50497,3410.49297,3410.49297,779.93297,-4.54747E-13,Part
COV0017938,June2025StaleInv,45881,IN0000024094,5747846-6,668-299108-001,"CONN,RCPT,RTANG,D-SUB,25POSN,2ROW,6A",260,2.70039,702.1014,5.71045,1484.717,Jake Harris,5.71045,1484.717,1484.717,782.6156,2.27374E-13,Part
COV0017938,June2025StaleInv,45881,IN0000024094,WBC1-1TLC,639-235679-001,"XMFR,SMD,1:1,0.25-750MHZ,0.25A,0.58DB",750,2.41,1807.5,3.50493,2628.6975,Stephanie Hill,3.50493,2628.6975,2628.6975,821.1975,4.54747E-13,Part
COV0017938,June2025StaleInv,45881,IN0000024094,CC0805FRNPO9BN820,648-325822-007,"CAP,SMD,CER,82PF,1% TOL,50V,C0G,0805",4000,0.01866,74.64,0.23039,921.56,Jake Harris,0.230394,921.576,921.56,846.92,-0.016,Part
COV0017938,June2025StaleInv,45881,IN0000024094,SN74AXCH8T245RHLR,630-B32583-001,"IC,SMD,BUS XCVR,24P,8BIT,3.6V,VQFN",3000,0.481,1443,0.77373,2321.19,Stephanie Hill,0.773732,2321.196,2321.19,878.19,-0.006,Part
COV0017938,June2025StaleInv,45881,IN0000024094,LM74CIMX-3/NOPB,630-315857-001,"IC,SMD,TEMP SENSOR,SPI 8SOIC",2500,0.939,2347.5,1.32354,3308.85,Stephanie Hill,1.32354,3308.85,3308.85,961.35,0,Part
COV0017938,June2025StaleInv,45881,IN0000024094,CY8C5468AXI-LP106,630-A73909-001,IC MCU 32BIT 256KB FLASH 100TQFP,450,7.21125,3245.0625,9.38744,4224.348,Jake Harris,9.38744,4224.348,4224.348,979.2855,0,Part
COV0017938,June2025StaleInv,45881,IN0000024094,G5V-1-DC24,644-041045-001,"RLY,SPDT,24VDC,150MW,PCB MT",500,0.64698,323.49,2.61032,1305.16,Jake Harris,2.610315,1305.1575,1305.16,981.67,0.0025,Part
COV0017938,June2025StaleInv,45881,IN0000024094,MC-306 32.7680K-A0: ROHS,635-121978-001,"EPSON - Q13MC30610003 - Crystal, 32.768 kHz, SMD, 8mm x 3.8m",3000,0.112,336,0.43935,1318.05,Serena Zhang,0.43935,1318.05,1318.05,982.05,0,Part
COV0017938,June2025StaleInv,45881,IN0000024094,AGC-1-R,670-006780-022,"FUSE .25x1.25 1A 250VAC,ROHS",1000,0.12,120,1.18016,1180.16,Stephanie Hill,1.180157,1180.157,1180.16,1060.16,0.003,Part
