COV,CO Number,MPN Ordered,Customer Part Code,Description,Qty,Contract Base Price,Contract Resale,Expected Unit Profit,Contract Total Base,Contract Total Resale,Expected Total Profit,Actual Unit Cost,Actual Total Cost,Sell Price,Line Total,GP Profit,Purchased By,Actual Purchase Price,Base Price Variance,Resale vs Actual Variance,Matched
COV0017938,June2025StaleInv,"10090929-S444XLF",668-335595-003,"CONN,RCPT,DSUB HD,44 POSN,2.5A,W/BD LOCK",350,2.365215,2.884408536585366,0.5191935365853659,827.82525,1009.5429878048781,181.71773780487808,2.271,794.85,2.36522,827.827,32.98,Jake Harris,2.109,-0.09421500000000016,214.69298780487804,true
COV0017938,June2025StaleInv,"CC0402KRX7R9BB681",648-124321-681,"CAP,SMD,0402,CER,X7R,10%,50V,680PF ROHS",10000,0.003677,0.004484146341463415,0.0008071463414634152,36.77,44.841463414634156,8.071463414634152,0.00038,3.8,0.00368,36.8,33,Tracy Xie,0.00038,-0.003297,41.04146341463416,true
COV0017938,June2025StaleInv,"RC0402FR-07124KL",615-123463-124,"RES,0402,THKF,1/16W,1% 124K ROHS",10000,0.003677,0.004484146341463415,0.0008071463414634152,36.77,44.841463414634156,8.071463414634152,0.00025,2.5,0.00368,36.8,34.3,Tracy Xie,0.00025,-0.0034270000000000004,42.341463414634156,true
COV0017938,June2025StaleInv,"RC0402FR-07120KL",615-123463-120,"RES,0402,THKF,1/16W,1% 120K ROHS",10000,0.003677,0.004484146341463415,0.0008071463414634152,36.77,44.841463414634156,8.071463414634152,0.00025,2.5,0.00368,36.8,34.3,Tracy Xie,0.00025,-0.0034270000000000004,42.341463414634156,true
COV0017938,June2025StaleInv,"MSS1278-473MLD",639-066560-473,"IDCTR,SMD,PWR,20%,47UH,ROHS",60,2.92,3.5609756097560976,0.6409756097560977,175.2,213.65853658536585,38.45853658536586,2.29,137.4,2.92,175.2,37.8,Stephanie Hill,2.29,-0.6299999999999999,76.25853658536585,true
COV0017938,June2025StaleInv,"SSW-117-01-G-D",668-900922-034,"CONN,SKT,STR,.1 X .1, 34 PIN",38,4.77945,5.82859756097561,1.0491475609756105,181.6191,221.48670731707318,39.867607317073194,3.76,142.88,4.77945,181.6191,38.74,Jake Harris,3.217,-1.01945,78.60670731707319,true
COV0017938,June2025StaleInv,"RC0402FR-078R25L",615-123458-825,"RES,0402,THKF,1/16W,1% 8.25 ROHS",10000,0.004902,0.005978048780487805,0.001076048780487805,49.02,59.78048780487805,10.76048780487805,0.00061,6.1,0.0049,49,42.9,Tracy Xie,0.00061,-0.004292,53.68048780487805,true
COV0017938,June2025StaleInv,"RC0402FR-072R49L",615-123458-249,"RES,0402,THKF,1/16W,1% 2.49 ROHS",10000,0.004902,0.005978048780487805,0.001076048780487805,49.02,59.78048780487805,10.76048780487805,0.00061,6.1,0.0049,49,42.9,Tracy Xie,0.00061,-0.004292,53.68048780487805,true
COV0017938,June2025StaleInv,"ABC-8-R",670-006780-036,"FUSE .25x1.25 8A 250VAC,ROHS",20,2.67159,3.258036585365854,0.586446585365854,53.4318,65.16073170731708,11.72893170731708,0.216,4.32,2.67159,53.4318,49.11,Stephanie Hill,0.216,-2.45559,60.84073170731708,true
COV0017938,June2025StaleInv,"CRCW12067K15FKEA",615-098001-715,"RES,1206,1% 1/4W,7.15K ROHS",5999,0.009154,0.011163414634146343,0.0020094146341463424,54.914846000000004,66.96932439024391,12.054478390243908,0.0009,5.3991,0.00915,54.89085,49.4909,Jake Harris,0.0009,-0.008254000000000001,61.570224390243915,true
COV0017938,June2025StaleInv,"ERJ-1GNF5761C",615-312994-316,"RES,SMD,5.76K,1%,1/20W,0201",15000,0.007353,0.008967073170731707,0.0016140731707317071,110.295,134.5060975609756,24.211097560975606,0.0039,58.5,0.00735,110.25,51.75,Jake Harris,0.0039,-0.0034530000000000003,76.0060975609756,true
COV0017938,June2025StaleInv,"S1621-46",674-130057-001,"TERM,SMD,JUMPER",1000,0.112746,0.13749512195121952,0.02474912195121952,112.746,137.49512195121952,24.749121951219518,0.061,61,0.11275,112.75,51.75,Jake Harris,0.061,-0.051746,76.49512195121952,true
COV0017938,June2025StaleInv,"RC0402FR-075R11L",615-123458-511,"RES,0402,THKF,1/16W,1%,5.11,ROHS",9400,0.006128,0.0074731707317073175,0.0013451707317073177,57.6032,70.24780487804878,12.644604878048787,0.00061,5.734,0.00613,57.622,51.886,Tracy Xie,0.00061,-0.0055179999999999995,64.51380487804879,true
COV0017938,June2025StaleInv,"CC0402KRX7R9BB333",648-124321-333,"CAP,SMD,0402,CER,X7R,10%,50V,33NF ROHS",9900,0.006128,0.0074731707317073175,0.0013451707317073177,60.6672,73.98439024390244,13.317190243902445,0.00087,8.613,0.00613,60.687,52.077,Tracy Xie,0.00087,-0.005258,65.37139024390244,true
COV0017938,June2025StaleInv,"RC0402FR-07348RL",615-123460-348,"RES,0402,THKF,1/16W,1% 348 ROHS",10000,0.005466,0.006665853658536587,0.0011998536585365862,54.660000000000004,66.65853658536587,11.998536585365862,0.00025,2.5,0.00547,54.7,52.2,Tracy Xie,0.00025,-0.005216,64.15853658536587,true
COV0017938,June2025StaleInv,"CC0402JRNPO9BN180",648-228694-005,"CAP,SMD,CER,18PF,50V,5%,NP0,0402",10000,0.00576,0.00702439024390244,0.0012643902439024397,57.6,70.2439024390244,12.643902439024396,0.00036,3.6,0.00576,57.6,54,Tracy Xie,0.00036,-0.0054,66.6439024390244,true
COV0017938,June2025StaleInv,"732055033",668-266373-001,"CONN,RCPT,TNC,50 OHM,RT ANGLE",50,3.517185,4.28925,0.772065,175.85925,214.4625,38.60325,2.41,120.5,3.51719,175.8595,55.36,Jake Harris,2.41,-1.1071849999999999,93.9625,true
COV0017938,June2025StaleInv,"KFS2-440",723-036612-004,"Captive KFS2-440 Nut, Broaching, 300 Series Stainless Steel,",1000,0.246326,0.30039756097560977,0.05407156097560978,246.326,300.3975609756098,54.07156097560978,0.1834,183.4,0.24633,246.33,62.93,Stephanie Hill,0.1834,-0.06292599999999998,116.99756097560979,true
COV0017938,June2025StaleInv,"SSF-LXH240GGD",662-073572-001,"LED,DUAL,STK,RA,GRN ROHS",470,0.453337,0.5528500000000001,0.09951300000000007,213.06839,259.83950000000004,46.771110000000036,0.318,149.46,0.45334,213.0698,63.61,Jake Harris,0.3183,-0.13533699999999999,110.37950000000004,true
COV0017938,June2025StaleInv,"SN74LVC245APWR",630-122761-001,"IC,SMD,BUS TRANSCEIVER 8BIT 20TSSOP",1970,0.116423,0.14197926829268293,0.025556268292682927,229.35331,279.69915853658534,50.345848536585365,0.08,157.6,0.11642,229.3474,71.75,Tracy Xie,0.08,-0.036423,122.09915853658535,true
COV0017938,June2025StaleInv,"CRCW20102K70JNEF",615-098743-272,"RES,SMD,THKF,2.7K,2010 5% 1/2W",4000,0.037991,0.04633048780487805,0.008339487804878053,151.964,185.3219512195122,33.35795121951221,0.0176,70.4,0.03799,151.96,81.56,Jake Harris,0.0176,-0.020390999999999996,114.92195121951218,true
COV0017938,June2025StaleInv,"43160-0106",668-A66066-006,"CONN,HDR,6CKT,7.5MM PITCH,18A,600V,TH",200,1.752465,2.13715243902439,0.3846874390243902,350.493,427.430487804878,76.93748780487803,1.29,258,1.75247,350.494,92.49,Jake Harris,1.29,-0.4624649999999999,169.430487804878,true
COV0017938,June2025StaleInv,"65474-010LF",669-007340-001,"JUMPER  FEMALE .100 CENTERS,ROHS",500,0.36765,0.4483536585365854,0.0807036585365854,183.825,224.1768292682927,40.3518292682927,0.169,84.5,0.36765,183.825,99.33,Jake Harris,0.169,-0.19864999999999997,139.6768292682927,true
COV0017938,June2025StaleInv,"THN10-2423WIR",660-A86741-008,"PS,DC-DC,9-36V INPUT,+/-15V,.333A,PCB,TH",26,38.5596,47.0239024390244,8.464302439024394,1002.5496,1222.6214634146343,220.07186341463424,34.68,901.68,38.5596,1002.5496,100.87,Jake Harris,34.68,-3.8796000000000035,320.9414634146343,true
COV0017938,June2025StaleInv,"MSS1278-393MLD",639-066560-393,"IDCTR,SMD,PWR,20%,39UH,ROHS",500,1.1625,1.4176829268292686,0.25518292682926846,581.25,708.8414634146343,127.59146341463423,0.93,465,1.1625,581.25,116.25,Stephanie Hill,0.93,-0.23250000000000004,243.8414634146343,true
COV0017938,June2025StaleInv,"MSS1278-224KLD",639-066560-224,"IDCTR,SMD,PWR,10%,220UH,ROHS",500,1.170353,1.427259756097561,0.2569067560975611,585.1765,713.6298780487805,128.45337804878054,0.93,465,1.17035,585.175,120.18,Stephanie Hill,0.93,-0.24035299999999993,248.62987804878048,true
COV0017938,June2025StaleInv,"SN74ACT14DR",630-B04992-001,"Inverters Hex Schmitt-Trigger",2500,0.153188,0.18681463414634147,0.03362663414634148,382.96999999999997,467.0365853658537,84.06658536585371,0.1,250,0.15319,382.975,132.98,Jake Harris,0.1,-0.053187999999999985,217.03658536585368,true
COV0017938,June2025StaleInv,"43160-0105",668-A66066-005,"CONN,HDR,5CKT,7.5MM PITCH,18A,600V,TH",200,1.82696,2.228,0.4010400000000003,365.392,445.6,80.20800000000006,1.14,228,1.82696,365.392,137.39,Jake Harris,1.14,-0.68696,217.60000000000002,true
COV0017938,June2025StaleInv,"1843224",668-234157-002,"CONN,HDR,PCB,2POSN,8A,160V,3.5MM,GRN",250,1.851338,2.257729268292683,0.4063912682926831,462.8345,564.4323170731708,101.59781707317079,1.28,320,1.85134,462.835,142.84,Jake Harris,1.28,-0.5713379999999999,244.4323170731708,true
COV0017938,June2025StaleInv,"C1206C123K5RACTU",648-138818-123,"CAP,1206,CER,X7R,10%,50V,12NF ROHS",4000,0.04951,0.06037804878048781,0.010868048780487811,198.04,241.51219512195124,43.472195121951245,0.0102,40.8,0.04951,198.04,157.24,Jake Harris,0.01,-0.03931,200.71219512195125,true
COV0017938,June2025StaleInv,"5227161-7",668-B14968-001,"CONN,BNC,JACK,RF,1POSN,50OHM,WHT,RTANG",70,4.432388,5.4053512195121955,0.9729632195121951,310.26716000000005,378.3745853658537,68.10742536585366,2.072,145.04,4.43239,310.2673,165.23,Jake Harris,2.072,-2.3603880000000004,233.3345853658537,true
COV0017938,June2025StaleInv,"SN74LVC1G373DCKR",630-313838-001,"IC,SMD,SGL,D LCH,3 STATE OUT",3000,0.118874,0.14496829268292682,0.02609429268292683,356.62199999999996,434.90487804878046,78.28287804878049,0.06,180,0.11887,356.61,176.61,Tracy Xie,0.06,-0.058873999999999996,254.90487804878046,true
COV0017938,June2025StaleInv,"1843237",668-234157-001,"CONN,HDR,PCB,3POSN,8A,160V,3.5MM,GRN",250,2.186537,2.666508536585366,0.47997153658536584,546.63425,666.6271341463414,119.99288414634147,1.45,362.5,2.18654,546.635,184.14,Jake Harris,1.45,-0.736537,304.1271341463414,true
COV0017861,May2025StaleInv,"XCZU3CG-1SFVC784E",630-337692-002,"Dual ARM® Cortex®-A53 MPCore™ with CoreSight™, Dual ARM®Cor",-21,472.72437,576.4931341463415,103.76876414634148,-9927.21177,-12106.355817073172,-2179.1440470731714,482.3,-10128.3,472.72,-9927.12,201.18,Jake Harris,482.3,9.57562999999999,-1978.0558170731729,true
COV0017938,June2025StaleInv,"SER2918H-153KL",639-A32938-001,"IDCTR,SMD,SH,PWR,15UH,±10%,.00286OHM,28A",250,4.87749,5.948158536585366,1.0706685365853659,1219.3725,1487.0396341463415,267.6671341463415,3.98,995,4.87749,1219.3725,224.37,Stephanie Hill,3.98,-0.8974899999999999,492.03963414634154,true
COV0017938,June2025StaleInv,"180-078-213R001",668-A26901-078,"CONN,RCPT,D-SUB,HD,78POSN,STR,3A,SLDR",250,9.19125,11.208841463414634,2.017591463414634,2297.8125,2802.2103658536585,504.3978658536585,8.2,2050,9.19125,2297.8125,247.81,Jake Harris,8.2,-0.9912500000000009,752.2103658536585,true
COV0017938,June2025StaleInv,"10090926-P444VLF",668-A20995-044,"CONN,D-SUB,H-DENSITY,MALE,44POSN,RTANG",200,2.965342,3.6162707317073175,0.6509287317073174,593.0684,723.2541463414635,130.18574634146347,1.67,334,2.96534,593.068,259.07,Jake Harris,1.67,-1.2953420000000002,389.2541463414635,true
COV0017938,June2025StaleInv,"DM53744-25",39-425128-00,"CONTACT,D-SUB POWER,RCPT,FEMALE,20A,12AW",200,6.415983,7.824369512195122,1.408386512195122,1283.1966,1564.8739024390243,281.6773024390244,4.888,977.6,6.41598,1283.196,305.6,Jake Harris,4.8875,-1.5279829999999999,587.2739024390243,true
COV0017938,June2025StaleInv,"76HPSB02GWRT",646-130453-002,"SW,SMD,DIP STRAIGHT 2 POLES,ROHS",500,2.86767,3.497158536585366,0.6294885365853662,1433.835,1748.579268292683,314.7442682926831,2.24,1120,2.86767,1433.835,313.84,Jake Harris,2.24,-0.6276699999999997,628.5792682926831,true
COV0017938,June2025StaleInv,"M2022-ASL",639-257579-001,"IDCTR,SMD,COMM,MODE,EMI,FLTR,11.5UH",600,2.03433,2.4808902439024396,0.4465602439024394,1220.5980000000002,1488.5341463414638,267.93614634146365,1.51,906,2.03433,1220.598,314.6,Stephanie Hill,1.51,-0.5243300000000002,582.5341463414638,true
COV0017938,June2025StaleInv,"LM555CMX/NOPB",630-032532-001,"IC,SMD,LM555CM,TIMER,ROHS",2500,0.473043,0.5768817073170732,0.10383870731707323,1182.6075,1442.204268292683,259.59676829268307,0.343,857.5,0.47304,1182.6,325.1,Jake Harris,0.343,-0.13004299999999996,584.7042682926831,true
COV0017938,June2025StaleInv,"10090929-S264XLF",668-335595-001,"26POS 3ROW VERT AU D-SUB RCPT",768,1.81374,2.2118780487804877,0.39813804878048775,1392.9523199999999,1698.7223414634145,305.7700214634146,1.39,1067.52,1.81374,1392.95232,325.43,Jake Harris,1.39,-0.42374,631.2023414634145,true
COV0017938,June2025StaleInv,"61082-102400LF",667-A53008-010,"CONN,SMD,RCPT,2ROW,100POSN,0.8MM PITCH",200,4.112288,5.01498536585366,0.9026973658536592,822.4576000000001,1002.9970731707319,180.53947317073184,2.44,488,4.11229,822.458,334.46,Jake Harris,2.44,-1.6722880000000004,514.9970731707319,true
COV0017938,June2025StaleInv,"LM4040AIM3-2.5/NOPB",609-017889-025,"Ic Lm4040aim3-2.5nop Ref Prec Volt Micropwr",860,0.93138,1.135829268292683,0.20444926829268295,800.9868,976.8131707317074,175.82637073170733,0.54,464.4,0.93138,800.9868,336.59,Tracy Xie,0.54,-0.39137999999999995,512.4131707317074,true
COV0017938,June2025StaleInv,"901-144",668-068181-001,"CONN,RCPT,SMA,STR,PCB,4 POST, ROHS",186,9.034018,11.01709512195122,1.9830771219512204,1680.327348,2049.179692682927,368.852344682927,7.154,1330.644,9.03402,1680.32772,349.686,Jake Harris,7.1538,-1.8800179999999997,718.535692682927,true
COV0017938,June2025StaleInv,"LM25085QMYX/NOPB",630-A32936-001,"Buck Regulator Positive Output Step-Down DC-DC Controller IC",1000,1.159323,1.413808536585366,0.254485536585366,1159.323,1413.808536585366,254.485536585366,0.807,807,1.15932,1159.32,352.32,Jake Harris,0.807,-0.35232300000000005,606.808536585366,true
COV0017938,June2025StaleInv,"L77DA15SF179A",668-A79668-015,"CONN,D-SUB,RCPT,15 POSN,WIRE-WRAP TERMN",172,7.778677,9.486191463414634,1.7075144634146344,1337.932444,1631.624931707317,293.6924877073171,5.72,983.84,7.77868,1337.93296,354.09,Jake Harris,5.72,-2.0586770000000003,647.784931707317,true
COV0017938,June2025StaleInv,"ICD44S13E4GX00LF",668-A20990-044,"CONN,D-SUB,H-DENSITY,FEM,44POSN,3A,RTANG",200,2.904435,3.5419939024390246,0.6375589024390247,580.887,708.398780487805,127.51178048780494,0.894,178.8,2.90444,580.888,402.09,Jake Harris,0.745,-2.0104349999999998,529.598780487805,true
COV0017938,June2025StaleInv,"WB1-6TSL",639-121249-002,"XFMR,SMD,WIDEBAND RF WB SERIES",500,3.149535,3.840896341463415,0.691361341463415,1574.7675000000002,1920.4481707317077,345.6806707317075,2.25,1125,3.14954,1574.77,449.77,Stephanie Hill,2.25,-0.8995350000000002,795.4481707317077,true
COV0017938,June2025StaleInv,"LMP8640MKX-T/NOPB",630-232888-001,"IC,SMD,CURRENT SENSE OPAMP,6SOT",1000,1.237755,1.5094573170731707,0.2717023170731707,1237.7549999999999,1509.4573170731705,271.7023170731707,0.767,767,1.23776,1237.76,470.76,Jake Harris,0.767,-0.4707549999999999,742.4573170731705,true
COV0017938,June2025StaleInv,"10139085-124402LF",667-A20844-002,"CONN,SMD,PLUG,MEZZ,0.8MM,120P,7.7MM HGT",399,5.542054,6.758602439024391,1.2165484390243906,2211.279546,2696.682373170732,485.4028271707318,4.311,1720.089,5.54205,2211.27795,491.191,Jake Harris,4.3109,-1.2310540000000003,976.5933731707319,true
COV0017938,June2025StaleInv,"WBC2-1TLC",639-243085-001,"XFMR,SMD,WIDEBAND,1:2, 0.2-500MHZ,1/4W",600,3.99513,4.8721097560975615,0.8769797560975614,2397.078,2923.265853658537,526.1878536585368,3.14,1884,3.99513,2397.078,513.08,Stephanie Hill,3.14,-0.85513,1039.2658536585368,true
COV0017938,June2025StaleInv,"PCAL6416AHF",630-A60438-001,"IC,SMD,I2C,I/O,EXP,16 BIT,HWQFN24",5940,0.65002,0.7927073170731709,0.14268731707317084,3861.1188,4708.681463414635,847.5626634146348,0.563,3344.22,0.65002,3861.1188,516.9,Jake Harris,0.563,-0.0870200000000001,1364.461463414635,true
COV0017938,June2025StaleInv,"10080054-079LF",668-130332-001,"CONN,PLUG,HEADER,20 PIN,VERT,ROHS",311,3.871894,4.721821951219512,0.8499279512195121,1204.159034,1468.4866268292683,264.32759282926827,2.14,665.54,3.87189,1204.15779,538.62,Jake Harris,2.14,-1.731894,802.9466268292683,true
COV0017938,June2025StaleInv,"TPS7A4501KTTR",630-128822-001,"IC REG LINEAR POS ADJ 1.5A DDPAK",430,1.91178,2.331439024390244,0.41965902439024405,822.0654000000001,1002.518780487805,180.45338048780494,0.63,270.9,1.91178,822.0654,551.17,Tracy Xie,0.63,-1.28178,731.618780487805,true
COV0017938,June2025StaleInv,"MCRC1/4G472JT-RH",28-00078-00,"RES,CARBON CMPSN,4.7K OHM,1/4W,5%,THT",998,0.83754,1.021390243902439,0.18385024390243898,835.86492,1019.347463414634,183.4825434146341,0.282,281.436,0.83754,835.86492,554.424,Jake Harris,0.282,-0.5555399999999999,737.911463414634,true
COV0017938,June2025StaleInv,"SF-1206HH30M-2",682-A56420-030,"FUSE,SMD,30A,24VDC,SGL BLOW,1206",3000,0.399513,0.4872109756097561,0.08769797560975612,1198.539,1461.6329268292684,263.09392682926836,0.21,630,0.39951,1198.53,568.53,Jake Harris,0.21,-0.18951300000000001,831.6329268292684,true
COV0017938,June2025StaleInv,"61083-124402LF",667-160101-002,"CONN,SMD,HDR,2 ROW,0.8MM,120POSN,7.7MM",399,5.71083,6.964426829268293,1.253596829268293,2278.62117,2778.8063048780486,500.1851348780489,4.23,1687.77,5.71083,2278.62117,590.85,Jake Harris,4.23,-1.4808299999999992,1091.0363048780487,true
COV0017938,June2025StaleInv,"L717SDBH25POL2RM8C309",39-149057-25,"CONN,DSUB,25M,PCB STRT,W/STOFF",30,23.65215,28.84408536585366,5.191935365853659,709.5645,865.3225609756098,155.7580609756098,1.85,55.5,23.65215,709.5645,654.06,Jake Harris,1.85,-21.802149999999997,809.8225609756098,true
COV0017938,June2025StaleInv,"OPA1671IDBVR",630-B25236-001,"IC,SMD,OP AMP,SGL,13MHZ,1.7-5.5V,SOT-23",3000,0.492651,0.6007939024390244,0.10814290243902441,1477.953,1802.3817073170733,324.42870731707325,0.259,777,0.49265,1477.95,700.95,Tracy Xie,0.259,-0.233651,1025.3817073170733,true
COV0017938,June2025StaleInv,"LM211QDREP",630-A94433-001,"IC,SMD,DIFF COMPARATOR,3.5-30V,SOIC-8",2500,1.191186,1.4526658536585368,0.26147985365853676,2977.965,3631.664634146342,653.699634146342,0.905,2262.5,1.19119,2977.975,715.48,Stephanie Hill,0.905,-0.28618600000000005,1369.164634146342,true
COV0017938,June2025StaleInv,"TPS2493PWR",630-124301-001,"Power Supply Support Circuit, Adjustable, 1 Channel, PDSO14",2000,1.605405,1.9578109756097561,0.3524059756097562,3210.81,3915.621951219512,704.8119512195124,1.232,2464,1.60541,3210.82,746.82,Stephanie Hill,1.232,-0.373405,1451.621951219512,true
COV0017938,June2025StaleInv,"5650919-5",668-129989-001,"CONN,PLUG,DIN,120 PIN,VERT,ROHS",401,8.50497,10.371914634146343,1.8669446341463427,3410.4929700000002,4159.137768292683,748.6447982926834,6.56,2630.56,8.50497,3410.49297,779.93,Jake Harris,6.56,-1.9449700000000005,1528.5777682926832,true
COV0017938,June2025StaleInv,"5747846-6",668-299108-001,"CONN,RCPT,RTANG,D-SUB,25POSN,2ROW,6A",260,5.71045,6.963963414634146,1.2535134146341465,1484.7169999999999,1810.630487804878,325.91348780487806,2.70039,702.1014,5.71045,1484.717,782.6186,Jake Harris,2.70039,-3.0100599999999997,1108.529087804878,true
COV0017938,June2025StaleInv,"WBC1-1TLC",639-235679-001,"XMFR,SMD,1:1,0.25-750MHZ,0.25A,0.58DB",750,3.50493,4.27430487804878,0.7693748780487804,2628.6974999999998,3205.728658536585,577.0311585365853,2.41,1807.5,3.50493,2628.6975,821.2,Stephanie Hill,2.41,-1.0949299999999997,1398.228658536585,true
COV0017938,June2025StaleInv,"CC0805FRNPO9BN820",648-325822-007,"CAP,SMD,CER,82PF,1% TOL,50V,C0G,0805",4000,0.230394,0.28096829268292683,0.05057429268292685,921.5759999999999,1123.8731707317074,202.29717073170738,0.01866,74.64,0.23039,921.56,846.92,Jake Harris,0.019,-0.21173399999999998,1049.2331707317073,true
COV0017938,June2025StaleInv,"SN74AXCH8T245RHLR",630-B32583-001,"IC,SMD,BUS XCVR,24P,8BIT,3.6V,VQFN",3000,0.773732,0.9435756097560976,0.16984360975609758,2321.196,2830.7268292682925,509.53082926829273,0.481,1443,0.77373,2321.19,878.19,Stephanie Hill,0.481,-0.292732,1387.7268292682925,true
COV0017938,June2025StaleInv,"LM74CIMX-3/NOPB",630-315857-001,"IC,SMD,TEMP SENSOR,SPI 8SOIC",2500,1.32354,1.6140731707317073,0.29053317073170737,3308.85,4035.182926829268,726.3329268292684,0.939,2347.5,1.32354,3308.85,961.35,Stephanie Hill,0.939,-0.38454,1687.6829268292681,true
COV0017938,June2025StaleInv,"CY8C5468AXI-LP106",630-A73909-001,"IC MCU 32BIT 256KB FLASH 100TQFP",450,9.38744,11.44809756097561,2.06065756097561,4224.348,5151.643902439025,927.2959024390244,7.21125,3245.0625,9.38744,4224.348,979.2875,Jake Harris,7.21125,-2.17619,1906.5814024390247,true
COV0017938,June2025StaleInv,"G5V-1-DC24",644-041045-001,"RLY,SPDT,24VDC,150MW,PCB MT",500,2.610315,3.183310975609756,0.5729959756097562,1305.1575,1591.655487804878,286.4979878048781,0.64698,323.49,2.61032,1305.16,981.67,Jake Harris,0.66,-1.9633349999999998,1268.165487804878,true
COV0017938,June2025StaleInv,"MC-306 32.7680K-A0: ROHS",635-121978-001,"EPSON - Q13MC30610003 - Crystal, 32.768 kHz, SMD, 8mm x 3.8m",3000,0.43935,0.5357926829268294,0.09644268292682934,1318.05,1607.3780487804881,289.328048780488,0.112,336,0.43935,1318.05,982.05,Serena Zhang,0.112,-0.32735000000000003,1271.3780487804881,true
COV0017938,June2025StaleInv,"AGC-1-R",670-006780-022,"FUSE .25x1.25 1A 250VAC,ROHS",1000,1.180157,1.4392158536585367,0.25905885365853676,1180.157,1439.2158536585366,259.05885365853675,0.12,120,1.18016,1180.16,1060.16,Stephanie Hill,0.12,-1.0601569999999998,1319.2158536585366,true
COV0017938,June2025StaleInv,"IRFR3710ZTRPBF",626-A54785-001,"TRANSISTOR FET, N-CHANNEL, TO-252AA
",2000,0.948537,1.1567524390243902,0.20821543902439021,1897.0739999999998,2313.5048780487805,416.4308780487804,0.41,820,0.94854,1897.08,1077.08,Tracy Xie,0.41,-0.538537,1493.5048780487805,true
COV0017938,June2025StaleInv,"MAX15062BATA+T",630-251316-001,"IC,SMD,V RGLTR,.3A,5V OUT,-40TO 125DEG C",2500,1.580895,1.927920731707317,0.3470257317073171,3952.2374999999997,4819.801829268293,867.5643292682928,1.15,2875,1.5809,3952.25,1077.25,Jake Harris,1.15,-0.43089500000000003,1944.8018292682927,true
